sp,include_bio1,include_bio12,include_bio4,include_bio15,mass_mean,bio1_mean,bio1_breadth,bio12_mean,bio12_breadth,bio4_mean,bio4_breadth,bio15_mean,bio15_breadth,n_row,partial_r2_bio1_2yr,partial_r2_bio4_2yr,partial_r2_bio12_2yr,partial_r2_bio15_2yr,partial_r2_bio1_bio4,partial_r2_bio12_bio15,r.squared,adj.r.squared,r.squared.bio1,adj.r.squared.bio1,p.value,df,df.residual,AIC,(Intercept)_estimate,(Intercept)_p.value,seasonFall_estimate,seasonFall_p.value,seasonSummer_estimate,seasonSummer_p.value,seasonWinter_estimate,seasonWinter_p.value,sexF_estimate,sexF_p.value,bio1_2yr_estimate,bio1_2yr_p.value,bio12_2yr_estimate,bio12_2yr_p.value,bio15_2yr_estimate,bio15_2yr_p.value,bio4_2yr_estimate,bio4_2yr_p.value,habitat_axis1,habitat_axis2,trophic_axis1,trophic_axis2,taxa,p.value.adj
Eptesicus_fuscus,Y,Y,Y,Y,13.7915705128205,131.837647840356,206,795.540387522434,1624,7238.26630985564,9272,46.2239473540186,96,624,0.11280119801973609,0.13937899720956382,0.11920690493082398,0.13867785079099304,0.2537029021545606,0.2659199618375142,0.16691383842471322,0.15607694526601035,0.07825871514707469,0.07080126138612863,9.878599633884496e-21,9,615,101.62633563750941,0.904825543897708,4.276421769225773e-115,0.09984999684319627,0.012156267140956276,-0.03148981640461519,0.3363763154713757,0.03977195161579777,0.5232032797787319,0.122890455294232,8.650185682299319e-9,0.013580912375691472,0.27950587139772787,0.030401489296726484,0.01773263915220081,-0.057386662462166636,1.0830520877786954e-5,-0.06039511573270627,8.334869785471728e-6,-0.8007740180051387,0.3630514991166907,0.559786620945812,0.18637789153759113,mammals,2.7405147371421506e-20
Euphagus_cyanocephalus,Y,Y,Y,Y,65.2228285356696,102.43861712223,203,672.274227341235,1376,8556.55699532963,8668,44.4428688387325,75,799,0.11111919378493884,0.2001444483324567,0.11188181115202556,0.11258033109651577,0.3150146616767443,0.22503181011337514,0.4674408851093301,0.4620478814142347,0.37873733391207764,0.37482016703888776,8.839772852805552e-103,9,790,-1238.7098292563828,1.0998314160096265,0,-0.01413068194313803,0.2418890341785216,-0.08125151272696621,3.5607721265472846e-12,0.054778994498796814,4.935775606820975e-4,-0.1670613840813409,2.2687324738414708e-79,5.916673919864392e-4,0.9324770255043946,0.0036878125233222587,0.40793079085708284,-0.006849031495606035,0.2531160056356257,0.06853861981528442,6.960753820829475e-20,-0.5348129993609532,-0.17304523217924153,0.36778103738488405,0.020385101036349426,birds,3.0408818613651096e-101
Falco_sparverius,Y,Y,Y,Y,98.4084153987004,112.012563061464,249,808.703320265435,1933,7882.29511987833,11564,45.3243632962198,94,650,0.1334787063864521,0.11514681652553149,0.12231612482224996,0.11236131259751359,0.261345015686827,0.23229044670593868,0.19448007892857574,0.18442678818197455,0.18219381240301147,0.1758443854806745,3.375962985664774e-26,9,641,-303.5071078754172,0.9625281862065114,1.0029233610784378e-249,-0.012778460187626182,0.5872450982757074,-0.11548624062965886,1.7901645853379596e-8,0.028870443724681127,0.1973643762642093,0.12167053807980169,1.0311248088455253e-14,-0.04517384712073514,5.339669802603743e-5,0.025484419656738474,0.0043653155962297095,0.012273761964970986,0.3423844365553268,0.022809048373773767,0.08778111407475067,-0.17189630162706632,0.2203968958997521,0.21388188841259004,0.29648144577852975,birds,1.1613312670686821e-25
Geomys_bursarius,Y,Y,N,Y,171.107142857143,113.980283403707,117,656.647689591832,625,9670.90098761898,4340,50.9918891194924,44,616,0.1985593919947496,NA,0.13576854540931305,0.1250508006630443,NA,0.2720295237543504,0.26437426809154657,0.25590489288865315,0.24211308434277018,0.23590089650951418,5.2603335486828865e-37,8,608,143.3985034811434,1.088630366111122,1.637844517875374e-189,0.160275413574652,4.6803979259657286e-7,-0.09089478091463855,0.00976654756072589,0.042737346414067415,0.14474672229774915,-0.25320643364142553,2.5411853739086684e-25,-0.09958054171020704,2.795736832825565e-13,0.04627932841332237,0.006092145206862637,-0.00317244509365116,0.851028488007827,NA,NA,0.13314926480293035,0.009886325281750768,-0.40868239361943137,0.4317120274431905,mammals,2.6611099128631073e-36
Geothlypis_trichas,Y,Y,N,Y,10.0837897037494,104.628842511426,257,815.839298066451,2003,8165.42592546012,11800,43.5127427627094,85,913,0.12977315447889892,NA,0.1363347061733169,0.14927394627226742,NA,0.2709251020446438,0.09393635739796004,0.08692813032811009,0.06793151998885437,0.0627933255014721,1.5533240922834293e-16,8,905,-1215.3493549656575,0.9875917058679929,0,0.04016122323514626,2.43817773459927e-4,0.003411125302519138,0.7620674550757012,-0.005237038724043872,0.7977049627848737,-0.03085164859939852,3.911608591087366e-4,-0.012203717839612398,0.026127111898068368,-0.01862295703031595,5.944081677456214e-4,-0.032043842805721916,4.547072023950277e-7,NA,NA,0.27790548540550924,0.3836882618722385,0.36778103738488405,0.02038510103634942,birds,3.6598869023664362e-016
Haemorhous_purpureus,Y,Y,Y,Y,23.6744466019417,85.1612067254404,190,907.84782565061,1279,9209.7726517495,7896,33.969026755905,69,515,0.12807912963001822,0.12066108294833389,0.11855538282314615,0.1811042149775829,0.23784664906499275,0.28378870201796025,0.23614619935023795,0.22406945941901646,0.08114558865957482,0.07211951389198701,9.534338320058342e-26,9,506,-797.5063973293717,1.0087824472136182,0,-0.02426428881734214,0.16058129087187056,-0.036704929260746304,0.006913893610682771,0.021171050435060606,0.11937552132632563,-0.021345667495108363,0.035710912437961616,0.02836350226656697,0.0018002556832132875,-0.010805863215599227,0.039220386445654565,-0.05349748345659691,1.2036343232153203e-10,0.023073422765101766,0.019452837914159516,0.05971863681236354,0.11376948699750705,-0.39838265218111496,-0.12997851802579152,birds,3.2155023353922252e-025
Ictidomys_tridecemlineatus,Y,Y,Y,Y,109.284916201117,84.1145873824147,151,607.27379888051,760,9955.09376214724,5381,48.6512429060095,49,179,0.12354156493022372,0.19950261909726597,0.21273590869488856,0.1566071455417376,0.3009722302548212,0.3429371492311336,0.46894924977684416,0.44395862623693094,0.30971771304986484,0.2897673579356991,5.0997601180806787e-20,9,170,48.538078043722436,1.144267598227633,4.2029435866294876e-64,-0.29411875857359265,0.009486799348204006,-0.3177044685696867,4.1307823544908543e-7,-0.5119752561048124,0.011659821810657283,-0.09019362159514552,0.027509942667914015,0.05340202868286624,0.12234190835490211,0.11159916911140318,5.7207160751878856e-6,0.07170566014167336,0.0028430092102551675,0.1065010503618178,2.5141588779277803e-5,0.13314926480293038,0.00988632528175082,-0.1782246637022025,-0.05971553048317315,mammals,1.3705605317341825e-19
Ixoreus_naevius,Y,Y,N,Y,77.6761077844311,27.4016067430528,215,726.678655779446,2360,8569.2837876992,10504,44.730664208262,65,334,0.1251719754148366,NA,0.13227878414097805,0.13402248938607797,NA,0.2732466773308385,0.044906585266954416,0.024398444459803104,0.014355987504891891,-6.690736611920656e-4,0.03483055155183982,8,326,-423.78426921792607,0.9709615685983166,3.4966688064706936e-174,0.004173273440319143,0.8469678780124967,-0.005600090458913213,0.8200989019661035,0.03322859036145581,0.10991648319449741,0.01661568324476966,0.24434867439802188,-0.0027048815349777293,0.8003106444443229,0.013640117580621211,0.09915770794383942,-0.01755407313026908,0.06624084922192414,NA,NA,-0.3950122510846205,0.04602872198716764,9.026740467406964e-4,0.01906774456240048,birds,0.03608948715009909
Junco_hyemalis,Y,Y,Y,Y,18.945800757823,67.7110918869698,231,731.478875387724,1397,9436.24590762927,9341,40.2238661392675,73,1586,0.12200392699462725,0.13049257733974406,0.11236060959046723,0.11895758689154257,0.24073988682455694,0.23454155949189115,0.11700539804657521,0.11252603418124396,0.06030010091769679,0.0573263670598414,3.31592478846422e-38,9,1577,-2365.869440361258,1.0160082344109937,0,-0.034794679289166644,2.522599750925027e-5,-0.02757057815157172,0.002002525669142876,0.023228289412649133,0.009511845372244513,-0.03256084573917048,6.068503665466122e-8,0.021124516046882147,1.0389447955361432e-5,0.004778382195849952,0.13644300117775995,-0.014670257263481772,1.8496185325000706e-4,0.02632756867686553,3.740031333693828e-9,-0.14798431240984256,-0.10207557035658511,-0.27059456156225786,-0.1660056377042466,birds,1.7823095737995183e-37
Lanius_ludovicianus,Y,Y,Y,Y,46.4488484863898,126.964771209303,198,677.594797381565,1323,7835.41444450936,9054,46.5100548630238,94,495,0.12624628040175878,0.1150505564067702,0.15792805911559693,0.1152385822775398,0.24560692051775723,0.2641252257688924,0.10908939543632022,0.09442420029946963,0.057788020941868884,0.04815395162634595,2.2733001987747433e-9,9,486,-863.6930968789337,1.0193737671979328,0,-0.014668846986292351,0.28354337295587934,-0.03839475779952778,0.0019394633131890973,-0.006747914822081966,0.6098358957257747,-0.022524451756705893,0.013511746586846318,-0.01780237599131912,0.0038827636399402536,0.0267972898295025,2.970207576334242e-7,0.009532845529582046,0.1327861689128716,0.008615771327240677,0.14197144994638436,-0.3585242912958237,-0.07489634236464912,0.2761814487909711,0.21555740069306065,birds,3.833408178326038e-9
Lasionycteris_noctivagans,Y,Y,Y,Y,9.59932291666667,96.1085902497395,160,719.81165185246,1277,8425.35176713211,5719,37.2074088447406,71,192,0.11197525088905669,0.12572210308346887,0.12787039813140644,0.1329358921492073,0.23501567858842998,0.24853097968974514,0.3131185421290084,0.2830909374133366,0.28714644388676297,0.267983713883719,5.336738223681789e-12,9,183,-42.390990954284945,0.8191922589300764,9.270393155390096e-52,0.31307840656906033,1.1761440097313736e-9,0.06780551863962458,0.14351437962887703,0.18360718923131694,0.012796682736729495,0.044427630637356434,0.2747583997711312,-0.007543987055651861,0.673525624350158,-0.03485704647783109,0.0623490417503685,-0.0399111946627611,0.03317219525921822,-0.03567917866601053,0.08200193729135305,-0.800774018005139,0.3630514991166906,0.5597866209458119,0.18637789153759124,mammals,1.0313696342396266e-11
Lepus_americanus,Y,Y,Y,Y,1358.35821829856,23.1792014799082,159,700.682591230644,1440,10120.438297942,9625,38.7015750625666,61,623,0.15365338502592307,0.11267605462653407,0.11592156149921995,0.11433590980535291,0.28303495978775406,0.2284258429113002,0.22673214431216604,0.21665699309799236,0.21410593234707967,0.20773726081018395,3.0907202189818034e-30,9,614,-107.14573408084352,0.9521763004629576,2.9976924252426157e-234,-0.057277409249018335,0.0505246376821443,-0.17186911678719544,1.6260713916810373e-14,0.007618639143379865,0.7872331019068886,0.1430387782448774,2.3216104754350117e-14,-0.09513510141113092,4.128465578989914e-8,0.025833324203813877,0.0680628094973058,0.015238714460144727,0.13537450919389532,-0.021535411040047282,0.2984612509321835,0.13314926480293024,0.009886325281750678,-0.40868239361943115,0.4317120274431904,mammals,1.218211209981336e-29
Loxia_curvirostra,Y,Y,Y,Y,32.117078308814,71.7057314793738,177,775.981215675085,1778,8810.51302944128,9785,39.5550080311886,77,1443,0.11132810529177439,0.11306143364631349,0.15115032988325217,0.11890097527554089,0.2239497561245003,0.2818633650619482,0.10631791781165431,0.10133224371297456,0.03085594389302277,0.027483835138301327,7.681412076378897e-31,9,1434,-1691.3179388874207,0.9955026381916464,0,0.01938399230656129,0.11037108020184984,0.011163471205751254,0.2603799780203065,-0.025758319380753854,0.04964908072920885,-0.029852956448674247,3.9417372397262596e-5,-0.0025416723847071603,0.5541207454011645,-0.033279517342654275,4.3512151225240337e-16,0.017618224966185068,3.820516924071839e-4,-0.00915975720443724,0.07598669893313786,0.4764425328042473,-0.3471515133197309,-0.3934246144261822,-0.15360622394908666,birds,3.2224460417979764e-30
Macrotus_californicus,Y,Y,N,Y,12.7692057761733,209.716466957881,81,292.158457900854,836,5832.13785917525,4504,77.1976916603214,75,277,0.1278709147352689,NA,0.12500552708443258,0.16962798656982014,NA,0.2919073709267318,0.12327041047057734,0.10045588583598264,0.0713825209455345,0.05424935712534151,8.211023732304152e-6,8,269,-135.756473709945,1.002095056818325,3.7310869708848313e-112,-0.09761625265751504,7.377551089628558e-4,-0.0507676215114634,0.18688183431506,0.031749459733531216,0.32309715579981246,0.023641763664748877,0.3114588276864969,0.011279331604555168,0.34754215393351595,5.08616397024461e-4,0.9671500628557367,-0.04728588103135198,1.7743413588610198e-4,NA,NA,-0.5619082581653709,-0.3116306811605221,0.43398625343195,-0.11369463106768271,mammals,1.1120441590207198e-5
Martes_americana,Y,Y,N,Y,811.172853185596,13.444630511164,160,758.578082851638,2027,9864.53458857531,10264,39.091289810722,61,722,0.1738014690350107,NA,0.21719732145245785,0.13645073614731107,NA,0.35203099788337255,0.481504104607901,0.4764208115158216,0.39986030153633567,0.39566938185432676,1.734802639876101e-97,8,714,-329.5215201970295,1.1531005254750617,6.857725310314361e-65,-0.031120191172855895,0.6250328408009979,0.19231135269812769,0.008269754186396434,-0.07205136548365672,0.23897543320328565,-0.32820612893736345,1.252863323444075e-85,-0.07015439431274663,1.564100426765202e-10,0.10210190610251008,4.961066312942979e-19,-0.026979928352814188,0.002171154832169465,NA,NA,-0.5619082581653708,-0.3116306811605221,0.19199398401138557,-0.15160450095972336,mammals,4.973100900978157e-96
Megaceryle_alcyon,Y,Y,Y,Y,148.053859649123,104.847750140248,256,832.982119339236,2164,8015.13979972891,11791,44.3745259873308,93,228,0.1133029821080268,0.11118351171215413,0.11227149428257077,0.11998274724556002,0.22511931487051406,0.23338394406317586,0.10390700363747854,0.07117301290277456,0.08752406846830577,0.06697280874912348,0.0020003609469304057,9,219,-237.06504950761774,0.9988457072500757,4.425307448731134e-82,0.0380179529763829,0.29097538053848604,-0.054602344463431415,0.09654361501243235,-0.06550498661293644,0.22761386179984963,0.023066623448634232,0.22923038477709035,-0.010065729131393872,0.4626581249810624,-0.005470500272440507,0.593168072101727,0.02204954157931139,0.13875388180483184,0.0021489854223497888,0.8938705707391457,-0.061171749263333346,0.01914097079572083,-0.19032220676585349,0.44962904593054415,birds,0.002309141495785435
Megascops_asio,Y,Y,Y,Y,152.851968503937,128.553810834911,171,1000.74280775308,1027,8573.04845282606,6862,29.366773305383,54,381,0.1396413791944806,0.11385776673627956,0.11138388222497375,0.11592148069959463,0.2486820540630944,0.23258422752939922,0.2838037837742841,0.2684017146081398,0.2736458534607908,0.2639611315069347,2.864283225206671e-23,9,372,-163.26662381330644,0.851132031134397,9.657946785710314e-123,0.1499378388369802,1.1678309240296479e-6,-0.05517813467916015,0.10558554224253044,0.11740682409817108,2.5526310050970103e-5,0.09089092058718024,7.66809568615631e-6,-0.06092892146297618,4.989788150866252e-4,0.0045982260823423035,0.7356142830765481,-0.026279049354194537,0.1556593048872913,-0.019247670427286867,0.28361006747484896,-0.34199588614753046,-0.06106256863567117,0.2138584352763426,0.04288727808315528,birds,9.295409711991461e-23
Megascops_kennicottii,Y,Y,Y,Y,140.076742424242,120.915941353228,180,564.336845922702,2238,6715.73224018236,6716,57.2350430007253,85,396,0.17127783200103075,0.1111266915101099,0.11709147765946737,0.19081453667947135,0.2759637871589551,0.3018974160771931,0.397192164820316,0.3847310209406327,0.3273496134962056,0.3187258905923108,2.328623012687107e-38,9,387,-238.46702207877513,0.9207276286964741,3.2153306626747276e-164,0.043832415371666475,0.09044073916327972,-0.05067148493632768,0.03190607121113318,0.0817729281047338,0.0035696024464464244,0.10859727497000833,4.645927524415753e-9,-0.06044256252434945,1.9430411371682453e-7,0.016980980239992612,0.10625010019290801,-0.06793038743453275,1.683159234102025e-9,8.269872130877171e-4,0.9344017425458802,-0.11031952335588545,0.2906992836119057,0.12093142331609544,0.40172310377919684,birds,1.2920101876844595e-37
Melanerpes_carolinus,Y,Y,N,Y,75.0402512524475,131.032533379257,158,1092.16713434771,840,8491.36210669206,6477,25.649836902567,44,199,0.1691987057329245,NA,0.14347630374903686,0.16830110787436015,NA,0.35816413981360706,0.3459328746167752,0.32196182813676155,0.23570748462860922,0.21590716039618973,5.115609872136113e-15,8,191,-316.09955835976984,1.0156041089805623,6.799229022761406e-130,0.01695172737105185,0.4559505517667477,-0.020838687038601245,0.4143321156534021,0.016520068915963287,0.4149573958321894,-0.08049124063306753,4.786127223517643e-7,-0.03257122496052427,0.0016759628922546695,-0.022568177707668616,0.043763439081766456,0.030918894225464382,0.0018743725579345848,NA,NA,0.37516810581338833,-0.4025558207217849,-0.16835402046062717,0.0740558462293515,birds,1.0998561225092644e-14
Melanerpes_formicivorus,Y,Y,Y,Y,72.8202465753425,166.790248421928,194,860.277584878213,2413,4358.93936219034,6784,79.9763267497337,73,365,0.12441476106547189,0.1112051927006601,0.1363454636864464,0.15015405339774934,0.2367191299386029,0.26742465653007474,0.12462560995720538,0.10495427534950208,0.06725874325538299,0.05426791795253316,1.088939688178533e-7,9,356,-457.59397667943557,1.0393075414090296,1.0788540592261498e-202,-0.025814313573596242,0.18962877209472112,-0.05826101397899654,0.00186580706142786,-0.0013275301724463675,0.9530028680128776,-0.05248007119883789,1.3626050699257726e-4,-0.018880202629248444,0.020593604582364786,0.023733040038279085,0.0013755950552859506,0.03235467010657536,6.44172918817413e-5,0.0015039733658116913,0.8461904434179747,0.46013237368160037,-0.38754344371273103,-0.3503441743817025,-0.18351997480003446,birds,1.6873660033036727e-7
Melospiza_georgiana,Y,Y,Y,Y,17.0597014944352,75.4333794066209,238,847.559821990168,1106,10005.0566169062,8562,34.9078777434474,55,201,0.11879934473739417,0.11161471439099058,0.11486775793301973,0.1136409659113442,0.23006756355110747,0.2354613741208641,0.10545057188723508,0.06817767904920313,0.08780516129895388,0.06441555005020916,0.005450957280738534,9,192,-268.86171890242787,0.9882147108465958,2.7911605408938405e-128,-0.0026434588684418722,0.899601565102196,-0.006938923657271572,0.7781250129811065,0.1275198192059317,1.327991239236536e-4,-0.029169114408824484,0.10563502362104563,-0.01753030405328533,0.19712506074046782,0.011050830273761886,0.36781261745456106,-0.008589403011902124,0.46003690976696854,-0.004052573991880321,0.7418283602910691,-0.5348129993609532,-0.17304523217924153,-0.09774912037310177,-0.16142699391655724,birds,0.006048804208303405
Melozone_crissalis,Y,Y,N,Y,50.038333331936,143.309813395535,166,596.91273742086,1509,5344.05648117294,4437,79.643368877041,52,546,0.2839198615995242,NA,0.1750789902243296,0.12757353260028048,NA,0.2946475109930945,0.3627719688285435,0.3544808977909967,0.32243661030887283,0.3161628752191401,6.627061992642252e-49,8,538,-825.4027926964758,1.0022302063086646,0,0.017063254790470547,0.2077541075880219,-0.03361697827627909,0.029079173556968298,0.020682467239315865,0.14898265257460894,-0.04080181314108887,3.751659717013187e-5,-0.06123375033477774,3.0741298814788525e-25,0.03119381762276262,1.8193513421230918e-8,-0.006169714914276384,0.2082982404035139,NA,NA,-0.11179072856767779,0.11179812059674256,-0.37411038357735243,-0.20086809412425297,birds,5.699273313672337e-48
Melozone_fusca,Y,Y,N,Y,44.8603053435114,162.090993111202,152,489.40090326146,853,5906.5808981163,6700,72.5149066725105,78,262,0.15635386813264962,NA,0.13192367076064715,0.12784581519798033,NA,0.2578270622090718,0.10788778979902086,0.08330202022655309,0.09847944652595667,0.08087162321591668,1.2866107850763547e-4,8,254,-263.3611830140028,1.0132070463547478,5.312017207140463e-150,0.03593570681368493,0.2531022671880997,-0.04530776998520678,0.04292941273414037,0.049776426655176995,0.09832294946278848,-0.05452746437974215,0.005930638226003054,-0.029424082928566343,0.002354337335767679,-0.01397981005056707,0.15586716947579815,-0.00868293694090205,0.36348429524298265,NA,NA,-0.11179072856767779,0.11179812059674261,-0.37984821369116123,-0.14705553182832778,birds,1.569482659809454e-4
Microtus_californicus,Y,Y,Y,Y,42.0046218487395,150.677095709571,99,548.694719471947,1532,5330.14475247525,5165,79.5209900990099,41,833,0.11336351338516815,0.13938724343507058,0.12246991172485189,0.11979734939928932,0.24767755461171426,0.2388302921031451,0.09834308033241476,0.0895891296560305,0.011065464269215786,0.005086416290190576,3.6085242818998655e-15,9,824,491.88743084628635,0.9638393435118986,2.92034205973549e-247,0.05712159903955041,0.2463030937250707,0.0031408906622558985,0.9158384364580527,-0.016997099865221067,0.6464544324902762,-0.045985261881792625,0.042484499644242474,-0.017826437949272914,0.14832830703534305,-0.04073093271799213,0.001136368946651203,-0.034694961099102736,0.004458785296631731,0.06843917296665594,2.474325408422381e-7,0.13314926480293032,0.009886325281750721,-0.43098104344467253,0.18088347589356352,mammals,7.856533879579453e-15
Microtus_longicaudus,Y,Y,N,Y,32.0435405759162,50.9658540167425,136,719.568470301912,2304,7466.62577890607,4971,37.2414608816063,60,3056,0.13003901795801975,NA,0.1374939236601045,0.1321343224984205,NA,0.26212758088601895,0.03799807606496264,0.03578875406117488,0.022186730034388428,0.020583757460674312,1.8397734977456469e-22,8,3048,1913.2335700520243,1.0070083182078375,2.0702282556869953e-150,-0.06486712199058874,0.0960663609042453,-0.06803187386103403,0.063774158076171,0.17486379742342525,0.008088642113651637,-0.005412354746002735,0.651506351021143,0.026888854819658622,2.724578199504667e-5,0.04421370303865212,3.5849903431367994e-11,0.034009889475898586,5.88462438976835e-7,NA,NA,0.13314926480293032,0.009886325281750714,-0.43098104344467253,0.1808834758935635,mammals,5.551597221267566e-22
Microtus_montanus,Y,Y,Y,Y,29.9714332603939,59.8455212400899,124,435.504851496864,803,7843.78191929949,3179,33.2035755137459,58,914,0.11224496374319304,0.1133445820377551,0.1147666187113564,0.12250211051247206,0.2250463157542133,0.2330476292714213,0.04018613179833663,0.03170158931699607,0.008035709621574608,0.002573351194380624,1.0387653794188756e-5,9,905,848.1041003607795,0.8773172782992185,3.2804152389282226e-86,0.07484066243545068,0.13225834768849606,0.018817826333129933,0.6528548164310672,0.20628368673557085,0.03836592726313392,0.028870397159974668,0.25467225386637743,-0.016764219736898418,0.2826085665906187,-0.03193570097291598,0.053527347161984123,0.07162327255618835,6.365367247489651e-4,-0.029770286922376238,0.13142790671171942,0.13314926480293032,0.009886325281750721,-0.43098104344467253,0.18088347589356352,mammals,1.3958409785941141e-5
Microtus_ochrogaster,Y,Y,Y,Y,38.1009577114428,106.524075869827,98,765.064916023428,1030,9455.3708467476,3312,42.241278460882,55,804,0.19252131104844983,0.1127433329987585,0.13287326888337925,0.11917023881177169,0.30329627482755783,0.24168471011164994,0.18243541577434885,0.17420835077585173,0.15390587814883677,0.1486045365332278,1.1271408358968056e-30,9,795,15.387175498249565,0.8576648759359378,1.465679002358494e-194,0.1482454002372166,8.235713694531795e-9,0.10685203253736661,4.38476850678694e-5,0.010454639078792542,0.7140437238875368,0.055743860607453344,0.0012436510807193044,0.09076982085897899,2.416492138003795e-18,-0.05204075519680743,9.091555107892441e-6,-0.029455508871836966,0.007144774710203538,-0.01103058853093378,0.22689164374257062,0.13314926480293032,0.009886325281750742,-0.4309810434446724,0.18088347589356346,mammals,4.615910089863108e-30
Microtus_oregoni,Y,Y,Y,Y,17.6194645247657,88.1773305658334,74,1750.80768883675,2080,4823.71491742622,3133,61.9330385344283,38,747,0.15269866942551136,0.11270681357632362,0.11484105287622304,0.11478323825958026,0.2972971041402561,0.2366455209001942,0.19109182559481142,0.18232317329773617,0.1742743723689333,0.16870267447668585,6.360565890898954e-30,9,738,8.096701304732923,1.116128309050523,4.1457110145313385e-260,-0.17972452360286265,3.943193556107164e-11,-0.16827580281341672,7.206100084727974e-13,-0.08844804275570071,0.04593319224353677,-0.04392967022378937,0.014387001174125027,-0.07103280566700851,2.7716493213097093e-9,-0.019165180237512985,0.07823467077022758,-0.01893698388819883,0.08058666655010412,0.013674178435317205,0.24967441328573606,0.13314926480293032,0.009886325281750721,-0.43098104344467253,0.1808834758935635,mammals,2.3782985505100438e-29
Microtus_pennsylvanicus,Y,Y,N,Y,31.131875,34.1301397132793,201,686.049761268694,1171,10438.0691348232,8591,38.6210524236318,59,384,0.16251643605735755,NA,0.12873482974066253,0.15711252834295908,NA,0.29734819074350627,0.10253256630385114,0.08582439599567815,0.04205672510208388,0.02938551776216436,8.3041001416314e-7,8,376,230.07101862445893,0.9770010912042195,3.2426646731961197e-40,-0.10138960556261971,0.15343361004136755,-0.04372653728580142,0.510377116062946,0.17700485787770417,0.45368838680397083,0.03401497096574659,0.3052478283879496,0.0914580278789182,4.9809451163861116e-5,-0.0310243105790229,0.20502564908535711,0.07400982430467949,1.7894633936729732e-4,NA,NA,0.13314926480293032,0.009886325281750737,-0.43098104344467253,0.1808834758935635,mammals,1.2312976072074145e-6
Microtus_pinetorum,Y,Y,N,Y,27.5735576923077,131.858413736939,134,1152.33919278921,714,8302.48586552928,4065,20.1264924703576,37,104,0.14469828741622726,NA,0.19250002633416885,0.19093315913177944,NA,0.43932944872507207,0.3822659417523384,0.3372228333384464,0.17366706235554696,0.13150721859817693,4.685235784905615e-8,8,96,-9.440188459299602,0.873338109547579,6.48498428457808e-33,0.10628223873272846,0.11984018724366303,-0.09238858978198312,0.16953426228477156,0.24729774156866668,6.077403407964368e-4,0.05836532532943296,0.19625149010789936,-0.049364670120341306,0.14031072115222176,-0.07850685310870592,0.005623377504081575,0.08791910242978286,0.0062316985803563246,NA,NA,0.13314926480293032,0.009886325281750737,-0.43098104344467253,0.1808834758935635,mammals,7.32600504548878e-8
Mimus_polyglottos,Y,Y,Y,Y,46.9254,144.074173513902,194,806.479440775066,1424,7149.59250556246,8995,45.5659261724978,98,250,0.1417712863758782,0.1449207434159583,0.15366674585116114,0.1439144797654287,0.264980827996817,0.26590495482325593,0.2772763444022068,0.25328551766037133,0.14661215705119507,0.12912470125306386,7.0689109017655e-14,9,241,-205.6351761133455,1.030838726140413,2.250187012172911e-145,0.02150057980818026,0.4490061445814575,-0.10511355414808585,5.6999835232726604e-5,0.021396415260399673,0.49849567475606493,-0.07569825799614745,4.6974861340258993e-4,0.03419981968893466,0.0036665125459820506,-0.043711889752943225,5.926808938180868e-4,-0.04443173926697214,0.0026365191098221123,0.04112337684076627,0.0022589894359096286,-0.3421954790075705,0.15879423378510435,0.16236140098420537,-0.02319040841464026,birds,1.4474436608376974e-13
Mniotilta_varia,Y,Y,Y,Y,10.3965846130371,105.574591524932,268,966.089249644513,1890,8460.5539226242,12480,41.5033448595586,94,325,0.11158858980785968,0.12533589644810272,0.11972667695928563,0.11112905011046359,0.24006381184583092,0.23220985579733855,0.07498839496859544,0.05157037965134481,0.050979088154176976,0.03610415223182861,0.0016394719914089397,9,316,-362.03501203991226,0.9742261344166313,1.678391487159097e-193,0.022956957261566865,0.22331846243490172,-0.014729570231320016,0.47611632480703403,-0.05889804790974204,0.3363345621299164,0.03353554416030045,0.03558563056444255,0.00699659735595456,0.6805379913052293,0.017609198524459708,0.07960678240074735,8.830580995118581e-4,0.9364000328398558,0.03940319467727973,0.024067497585321073,0.4417286278085728,-0.10419247947568908,0.2808322688486674,-0.028277887543811664,birds,0.001905332314340119
